,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
70570,62fa919b39fe7a3ec9751ae1,Michele,French,6516 N 12th Dr,Seattle, WA,98144.0,2019-11-13 10:14:29+00:00,2020-09-12 16:31:19,NEGATIVE
59490,62fa919b39fe7a3ec974ef99,Rich,Cassidy,9451 Oak Ave,Enfield, CT,6082.0,2020-04-05 03:25:24+00:00,2020-09-12 16:42:14,UNSURE
93324,62fa919b39fe7a3ec97573c3,Cristina,Moody,1680 Purchase Dr,Paterson, NJ,7501.0,2020-08-09 04:42:17+00:00,2020-09-12 17:01:26,DONOTCONTACT
39247,62fa919b39fe7a3ec974a086,Todd,Jacobs,4672 W 47th Blvd,Ottawa, IL,61350.0,2019-05-01 21:15:11+00:00,2020-09-12 17:35:37,NEGATIVE
28667,62fa919b39fe7a3ec9747732,Jamie,Jacobs,6417 E Seaside Ln,Conyers, GA,30012.0,2019-10-08 02:17:11+00:00,2020-09-12 17:57:49,DONOTCONTACT
90476,62fa919b39fe7a3ec97568a3,Hope,Cassidy,1855 E Eighth Rd,Mechanicsville, VA,23111.0,2020-06-30 07:15:14+00:00,2020-09-12 19:13:34,NEGATIVE
55187,62fa919b39fe7a3ec974deca,Rene,Craig,5520 W Pine Dr,New Philadelphia, OH,44663.0,2020-02-04 20:19:09+00:00,2020-09-12 19:31:59,DONOTCONTACT
48877,62fa919b39fe7a3ec974c624,,Bassett,9620 4th Ln,Olive Branch, MS,38654.0,2020-04-21 16:10:43+00:00,2020-09-12 19:34:28,NEGATIVE
60197,62fa919b39fe7a3ec974f25c,Samuel,French,8295 W Purchase Cv,Miami Gardens, FL,33056.0,2020-07-03 18:26:58+00:00,2020-09-12 20:16:38,UNSURE
40546,62fa919b39fe7a3ec974a599,Hope,Case,500 N 1st St,Mchenry, IL,60050.0,2020-03-03 10:49:06+00:00,2020-09-12 23:01:44,DONOTCONTACT
63719,62fa919b39fe7a3ec975001e,Christi,Farrell,1610 W Olsonvill Cv,Douglasville, GA,30134.0,2019-06-08 19:27:33+00:00,2020-09-12 23:37:13,UNSURE
82759,62fa919b39fe7a3ec9754a7e,Ingrid,Church,7911 W Glenn Ave,Marion, NC,28752.0,2020-06-30 05:24:41+00:00,2020-09-12 23:54:45,DONOTCONTACT
68655,62fa919b39fe7a3ec9751366,Cecelia,Burke,6160 W 4th St,Patchogue, NY,11772.0,2019-04-03 12:52:55+00:00,2020-09-13 00:10:37,DONOTCONTACT
26448,62fa919b39fe7a3ec9746e87,Cecelia,Carver,4158 W 5th St,Moorhead, MN,56560.0,2020-06-24 17:44:02+00:00,2020-09-13 00:23:00,DONOTCONTACT
4036,62fa919b39fe7a3ec97416fb,Krystal,Proctor,8296 E Sunny Cv,Mechanicsville, VA,23111.0,2019-09-23 14:00:42+00:00,2020-09-13 00:49:39,DONOTCONTACT
94501,62fa919b39fe7a3ec975785c,Verna,Proctor,8469 S  Cv,Quakertown, PA,18951.0,2019-02-07 18:01:10+00:00,2020-09-13 01:48:50,DONOTCONTACT
13300,62fa919b39fe7a3ec9743b2b,Lindsey,Andrade,8978 E Daniel Blvd,Quakertown, PA,18951.0,2019-05-29 17:40:31+00:00,2020-09-13 01:54:26,NEGATIVE
15428,62fa919b39fe7a3ec974437b,Marion,Carver,3212 Mount Pleasant Rd,Hartford, CT,6106.0,2020-01-06 18:17:52+00:00,2020-09-13 02:21:19,UNSURE
64666,62fa919b39fe7a3ec97503d1,Sara,Wolfe,5312 Maple Cv,Camas, WA,98607.0,2020-01-19 12:42:30+00:00,2020-09-13 04:36:12,UNSURE
91592,62fa919b39fe7a3ec9756cff,Gale,Jacobs,5475  St,Elizabeth City, NC,27909.0,2020-05-01 07:11:06+00:00,2020-09-13 04:50:53,UNSURE
76319,62fa919b39fe7a3ec9753156,Susana,Ayers,4797 W 4th Ave,Quakertown, PA,18951.0,2020-04-04 21:11:44+00:00,2020-09-13 05:04:37,DONOTCONTACT
79943,62fa919b39fe7a3ec9753f7e,Ernest,Robbins,9916 4th Dr,Paterson, NJ,7501.0,2020-04-18 13:11:38+00:00,2020-09-13 05:32:59,NEGATIVE
12650,62fa919b39fe7a3ec97438a1,Cristina,Harvey,4286 Purchase St,New Albany, IN,47150.0,2019-12-09 14:03:18+00:00,2020-09-13 05:40:45,UNSURE
39373,62fa919b39fe7a3ec974a104,Cecelia,Ball,7153 S Sleepy Cv,Paterson, NJ,7501.0,2020-09-08 06:45:49+00:00,2020-09-13 06:47:57,NEGATIVE
34627,62fa919b39fe7a3ec9748e7a,Gale,Compton,5185 N Glenn Rd,Douglasville, GA,30134.0,2019-07-17 03:41:24+00:00,2020-09-13 07:00:52,UNSURE
62535,62fa919b39fe7a3ec974fb7e,Calvin,Alexander,4269 E Olsonvill Ave,Miami Gardens, FL,33056.0,2019-09-30 04:19:52+00:00,2020-09-13 08:03:26,NEGATIVE
1366,62fa919b39fe7a3ec9740c8d,Herman,Schneider,1858 Peter Ln,Melbourne, FL,32904.0,2020-04-24 20:34:49+00:00,2020-09-13 08:17:51,UNSURE
39993,62fa919b39fe7a3ec974a370,Gale,Phillips,3560 E Fourth Cv,Camp Hill, PA,17011.0,2020-06-03 03:04:51+00:00,2020-09-13 08:27:03,DONOTCONTACT
4992,62fa919b39fe7a3ec9741ab7,Ingrid,Jensen,377  St,Miami Gardens, FL,33056.0,2020-04-10 01:07:28+00:00,2020-09-13 10:52:58,NEGATIVE
76550,62fa919b39fe7a3ec975323d,Cecilia,Robbins,3491  Ln,,,,2020-03-13 17:36:30+00:00,2020-09-13 11:02:39,UNSURE
5791,62fa919b39fe7a3ec9741dd6,Maria,Roberts,2730 Poplar Ln,Moorhead, MN,56560.0,2020-07-22 04:33:52+00:00,2020-09-13 11:33:24,DONOTCONTACT
7050,62fa919b39fe7a3ec97422c1,Krystal,Compton,3169 E Mount Pleasant Rd,Media, PA,19063.0,2020-01-30 10:19:17+00:00,2020-09-13 12:59:35,UNSURE
48457,62fa919b39fe7a3ec974c480,Rene,Guthrie,2210 S 47th St,Camp Hill, PA,17011.0,2019-02-05 02:09:12+00:00,2020-09-13 13:30:14,DONOTCONTACT
54659,62fa919b39fe7a3ec974dcba,Rene,Church,4035 Shelby Cv,Arvada, CO,80003.0,2019-11-26 16:34:08+00:00,2020-09-13 13:56:25,DONOTCONTACT
27252,62fa919b39fe7a3ec97471ab,Jan,Farrell,1771 Seaside Ln,Ossining, NY,10562.0,2019-02-04 15:34:31+00:00,2020-09-13 14:14:20,DONOTCONTACT
52301,62fa919b39fe7a3ec974d384,Jordan,Proctor,9761 W Daniel Blvd,Phillipsburg, NJ,8865.0,2019-04-08 21:03:59+00:00,2020-09-13 14:28:28,UNSURE
74489,62fa919b39fe7a3ec9752a30,Dora,Terrell,8032 E Elm Ave,Schenectady, NY,12302.0,2019-01-02 09:03:15+00:00,2020-09-13 15:55:46,NEGATIVE
16099,62fa919b39fe7a3ec974461a,Kristina,Case,9356 W Poplar St,Rocky Mount, NC,27804.0,2020-06-13 11:31:31+00:00,2020-09-13 16:04:02,UNSURE
61303,62fa919b39fe7a3ec974f6ae,Terry,Sheppard,8568 N 6th Ave,Pearl, MS,39208.0,2019-01-09 20:28:41+00:00,2020-09-13 16:09:23,DONOTCONTACT
38195,62fa919b39fe7a3ec9749c6a,Calvin,Jensen,9114 W Pine Blvd,Garfield, NJ,7026.0,2019-11-11 04:25:41+00:00,2020-09-13 18:04:49,DONOTCONTACT
92417,62fa919b39fe7a3ec9757038,,Robbins,3224 E Mount Pleasant Ln,Paterson, NJ,7501.0,2020-01-03 22:24:43+00:00,2020-09-13 18:43:52,NEGATIVE
7365,62fa919b39fe7a3ec97423fc,Todd,Andrade,8446 Eighth Cv,Gastonia, NC,28052.0,2019-03-25 04:08:33+00:00,2020-09-13 18:52:37,DONOTCONTACT
89106,62fa919b39fe7a3ec9756349,Marion,Bassett,7419 Samuel Ave,Lewis Center, OH,43035.0,2019-01-05 22:25:57+00:00,2020-09-13 18:53:04,UNSURE
9725,62fa919b39fe7a3ec9742d34,Samuel,Grant,6858 E Main Rd,Pearl, MS,39208.0,2019-03-02 12:51:04+00:00,2020-09-13 19:22:13,DONOTCONTACT
90717,62fa919b39fe7a3ec9756994,Ernest,Andrade,7223 Poplar St,Seattle, WA,98144.0,2020-02-26 00:24:15+00:00,2020-09-13 20:03:13,UNSURE
27068,62fa919b39fe7a3ec97470f3,Christi,Wolfe,3136 S Oak Dr,Moorhead, MN,56560.0,2019-11-30 00:34:03+00:00,2020-09-13 20:08:01,UNSURE
90776,62fa919b39fe7a3ec97569cf,Kristina,Harvey,8273 1st Ln,Rocky Mount, NC,27804.0,2019-08-17 20:28:40+00:00,2020-09-13 21:04:55,UNSURE
69262,62fa919b39fe7a3ec97515c5,Jessica,Kramer,578 Sharp Dr,Melbourne, FL,32904.0,2019-07-11 09:38:58+00:00,2020-09-13 21:36:10,UNSURE
65780,62fa919b39fe7a3ec975082b,Michele,Stewart,2290 Crystal Ave,Pearl, MS,39208.0,2019-04-05 19:16:22+00:00,2020-09-14 00:22:45,DONOTCONTACT
74471,62fa919b39fe7a3ec9752a1e,,,8999 5th Dr,Madisonville, KY,42431.0,2019-09-16 06:14:16+00:00,2020-09-14 01:48:30,NEGATIVE
14802,62fa919b39fe7a3ec9744109,Herman,French,5905 N Samuel St,West Fargo, ND,58078.0,2020-06-29 02:00:49+00:00,2020-09-14 02:33:14,UNSURE
88535,62fa919b39fe7a3ec975610e,,Andrade,9806 Pratt Rd,Elizabeth City, NC,27909.0,2020-06-23 08:38:25+00:00,2020-09-14 03:06:55,DONOTCONTACT
81625,62fa919b39fe7a3ec9754610,Todd,Stewart,1322 S Seaside Blvd,Ottawa, IL,61350.0,2020-04-20 15:29:39+00:00,2020-09-14 03:52:22,UNSURE
28522,62fa919b39fe7a3ec97476a1,Juana,Dwyer,1474 3rd Ln,Millington, TN,38053.0,2020-03-11 18:54:18+00:00,2020-09-14 03:54:03,DONOTCONTACT
32120,62fa919b39fe7a3ec97484af,Juan,Guthrie,2993 6th Ln,Quakertown, PA,18951.0,2020-08-28 21:50:16+00:00,2020-09-14 04:30:38,UNSURE
5965,62fa919b39fe7a3ec9741e84,Chris,Cahill,3567 12th Ave,Mahwah, NJ,7430.0,2020-03-13 21:37:44+00:00,2020-09-14 05:14:06,UNSURE
90445,62fa919b39fe7a3ec9756884,Verna,Suarez,4698 Peter Rd,Lewis Center, OH,43035.0,2020-08-25 21:26:15+00:00,2020-09-14 06:28:28,DONOTCONTACT
99355,62fa919b39fe7a3ec9758b52,Lois,Phillips,829 S Burbank Ln,Enfield, CT,6082.0,2019-04-12 07:15:59+00:00,2020-09-14 07:51:26,UNSURE
58198,62fa919b39fe7a3ec974ea8d,Cristina,Rowe,9268 Ethel Rd,Camas, WA,98607.0,2019-03-21 15:24:10+00:00,2020-09-14 08:19:01,UNSURE
23635,62fa919b39fe7a3ec974638a,Dena,Stone,3487 S Oak Cv,Pearl, MS,39208.0,2019-08-04 03:12:59+00:00,2020-09-14 10:44:20,UNSURE
18902,62fa919b39fe7a3ec974510d,Dena,French,7613 E Olsonvill Blvd,Pearl, MS,39208.0,2020-09-06 03:02:13+00:00,2020-09-14 11:19:55,UNSURE
68681,62fa919b39fe7a3ec9751380,Michele,Phillips,159 Poplar Ave,Jamaica, NY,11432.0,2020-07-08 19:58:50+00:00,2020-09-14 11:22:49,DONOTCONTACT
35752,62fa919b39fe7a3ec97492df,Caroline,Bassett,2936 W Peter Rd,Delaware, OH,43015.0,2019-09-22 15:53:25+00:00,2020-09-14 13:04:29,DONOTCONTACT
47998,62fa919b39fe7a3ec974c2b5,Kristina,Guthrie,9793 E Faith Ave,New Albany, IN,47150.0,2019-02-06 15:53:49+00:00,2020-09-14 13:24:35,NEGATIVE
17071,62fa919b39fe7a3ec97449e6,Verna,Strickland,2022 Pratt Dr,West Palm Beach, FL,33404.0,2020-01-05 02:47:58+00:00,2020-09-14 15:33:28,UNSURE
86688,62fa919b39fe7a3ec97559d7,Michele,Wade,1386 Sleepy Ave,Paterson, NJ,7501.0,2019-11-01 02:29:55+00:00,2020-09-14 15:51:11,UNSURE
52001,62fa919b39fe7a3ec974d258,Sara,Burke,8197 N Pratt St,New Albany, IN,47150.0,2020-07-27 22:44:52+00:00,2020-09-14 16:23:47,NEGATIVE
73836,62fa919b39fe7a3ec97527a3,Verna,Burke,1708 E Oak Blvd,Mechanicsville, VA,23111.0,2020-07-21 19:20:21+00:00,2020-09-14 16:36:15,UNSURE
13979,62fa919b39fe7a3ec9743dd2,Leanne,Burke,5830 W Maple Dr,Delaware, OH,43015.0,2019-07-27 07:58:28+00:00,2020-09-14 17:19:21,NEGATIVE
71303,62fa919b39fe7a3ec9751dbe,Gale,Terrell,7755 S Olsonvill Dr,North Attleboro, MA,2760.0,2019-08-22 20:47:12+00:00,2020-09-14 17:43:14,DONOTCONTACT
25909,62fa919b39fe7a3ec9746c6c,Clarence,Stone,8774 3rd Dr,Delaware, OH,43015.0,2019-04-23 07:41:55+00:00,2020-09-14 17:48:35,UNSURE
38934,62fa919b39fe7a3ec9749f4d,Terry,Compton,8594 N Sleepy St,Anaheim, CA,92806.0,2020-06-12 01:36:41+00:00,2020-09-14 18:53:45,NEGATIVE
80401,62fa919b39fe7a3ec9754148,Rich,Guthrie,3804 W Glen Cv,Schenectady, NY,12302.0,2019-02-05 21:40:26+00:00,2020-09-14 19:26:54,DONOTCONTACT
27841,62fa919b39fe7a3ec97473f8,Dora,French,5509 W Martin Luther King Cv,Jamaica, NY,11432.0,2019-10-10 22:05:32+00:00,2020-09-14 20:04:11,DONOTCONTACT
68967,62fa919b39fe7a3ec975149e,Scott,Case,2738 Riverside Blvd,,,,2020-07-27 14:19:21+00:00,2020-09-14 20:38:08,UNSURE
15423,62fa919b39fe7a3ec9744376,Lindsey,Hutchinson,9701 Main Ave,Phillipsburg, NJ,8865.0,2019-08-26 07:09:32+00:00,2020-09-14 21:54:03,NEGATIVE
38553,62fa919b39fe7a3ec9749dd0,Gale,Jacobs,2363 Crystal Ln,Clearwater, FL,33756.0,2020-06-08 08:13:18+00:00,2020-09-14 22:15:19,NEGATIVE
36904,62fa919b39fe7a3ec974975f,Chris,Hutchinson,3877 N Lois St,Conyers, GA,30012.0,2019-06-28 10:46:41+00:00,2020-09-14 23:57:34,NEGATIVE
1057,62fa919b39fe7a3ec9740b58,Ingrid,Terry,207 S Sleepy Dr,Pearl, MS,39208.0,2020-04-30 00:30:38+00:00,2020-09-15 00:16:48,NEGATIVE
589,62fa919b39fe7a3ec9740984,Jan,Snell,9616 Glendale Rd,Westport, CT,6880.0,2020-05-04 22:02:34+00:00,2020-09-15 00:18:05,NEGATIVE
8164,62fa919b39fe7a3ec974271b,Calvin,Morton,6852 Armstrong Blvd,Seymour, IN,47274.0,2019-03-13 16:50:21+00:00,2020-09-15 00:35:51,UNSURE
93816,62fa919b39fe7a3ec97575af,Rich,Hutchinson,4172 Sharp Ln,Enfield, CT,6082.0,2019-08-20 13:21:23+00:00,2020-09-15 01:50:03,UNSURE
62588,62fa919b39fe7a3ec974fbb3,Juan,Watson,2158 N Crystal Ln,North Attleboro, MA,2760.0,2019-09-15 23:23:01+00:00,2020-09-15 03:00:23,UNSURE
15100,62fa919b39fe7a3ec9744233,Young,Rowe,6459 2nd Ln,Anaheim, CA,92806.0,2020-03-05 18:28:23+00:00,2020-09-15 03:04:34,NEGATIVE
50536,62fa919b39fe7a3ec974cc9f,Kristina,Snell,2252 Shelby Ave,Stillwater, MN,55082.0,2019-02-14 05:27:26+00:00,2020-09-15 03:43:51,DONOTCONTACT
58868,62fa919b39fe7a3ec974ed2b,Cristina,Kramer,3644 Glendale Dr,Moorhead, MN,56560.0,2020-03-01 20:17:12+00:00,2020-09-15 04:31:50,NEGATIVE
18415,62fa919b39fe7a3ec9744f26,Raymond,Bowers,7190 S Main St,Seymour, IN,47274.0,2020-06-16 09:13:54+00:00,2020-09-15 04:46:24,DONOTCONTACT
90374,62fa919b39fe7a3ec975683d,Cecilia,Ball,4009 Daniel Ln,Westmont, IL,60559.0,2020-06-30 01:31:53+00:00,2020-09-15 05:18:25,UNSURE
49927,62fa919b39fe7a3ec974ca3e,Rolando,Rowe,3697 5th St,Phillipsburg, NJ,8865.0,2020-04-07 04:49:38+00:00,2020-09-15 05:23:36,DONOTCONTACT
67499,62fa919b39fe7a3ec9750ee2,Darla,Suarez,9595 Poplar Ln,Mchenry, IL,60050.0,2020-04-10 07:56:08+00:00,2020-09-15 06:06:39,DONOTCONTACT
73342,62fa919b39fe7a3ec97525b5,,Guthrie,5391 Seaside St,Kalamazoo, MI,49009.0,2019-07-29 15:02:11+00:00,2020-09-15 06:24:31,UNSURE
46415,62fa919b39fe7a3ec974bc86,Yvette,Terry,2344 E Shelby Cv,Seymour, IN,47274.0,2020-02-18 20:45:29+00:00,2020-09-15 06:40:37,UNSURE
76774,62fa919b39fe7a3ec975331d,Dora,Hutchinson,307 12th Blvd,Gastonia, NC,28052.0,2020-04-06 07:51:35+00:00,2020-09-15 07:07:32,NEGATIVE
9573,62fa919b39fe7a3ec9742c9c,Candy,Case,6766 S 2nd Ave,Richardson, TX,75080.0,2019-07-30 02:54:58+00:00,2020-09-15 07:28:18,UNSURE
22037,62fa919b39fe7a3ec9745d4c,Robyn,Terrell,8493 E Cherry Ave,Ottawa, IL,61350.0,2019-01-09 20:08:55+00:00,2020-09-15 07:48:22,NEGATIVE
63790,62fa919b39fe7a3ec9750065,Christi,Suarez,285 S Cedar Blvd,Hartford, CT,6106.0,2020-07-31 15:06:22+00:00,2020-09-15 08:24:55,DONOTCONTACT
86837,62fa919b39fe7a3ec9755a6c,Lindsey,Cassidy,7796 Sharp Dr,Camp Hill, PA,17011.0,2020-03-11 13:40:42+00:00,2020-09-15 08:57:53,UNSURE
73058,62fa919b39fe7a3ec9752499,Rich,Wade,1786 S Fourth St,Stillwater, MN,55082.0,2020-01-29 11:42:01+00:00,2020-09-15 09:58:31,NEGATIVE
26601,62fa919b39fe7a3ec9746f20,Todd,Alexander,7170 W Pine St,Mechanicsville, VA,23111.0,2019-08-21 00:42:48+00:00,2020-09-15 12:03:43,DONOTCONTACT
41423,62fa919b39fe7a3ec974a906,Susana,Ball,2077 Mount Pleasant Ln,Oshkosh, WI,54901.0,2019-04-17 09:32:09+00:00,2020-09-15 13:31:56,DONOTCONTACT
653,62fa919b39fe7a3ec97409c4,Todd,Phillips,4117 E Elm Cv,Anaheim, CA,92806.0,2020-03-15 21:06:56+00:00,2020-09-15 13:48:32,UNSURE
55621,62fa919b39fe7a3ec974e07c,Krystal,Kramer,508 N 4th Ave,Delaware, OH,43015.0,2020-08-27 09:51:49+00:00,2020-09-15 13:59:57,NEGATIVE
88213,62fa919b39fe7a3ec9755fcc,Marion,Conley,7773 5th Ave,Arvada, CO,80003.0,2019-09-13 18:04:32+00:00,2020-09-15 14:34:29,DONOTCONTACT
73941,62fa919b39fe7a3ec975280c,Cecilia,Jensen,2263 4th Rd,Conyers, GA,30012.0,2019-07-18 12:06:11+00:00,2020-09-15 15:16:58,NEGATIVE
84996,62fa919b39fe7a3ec975533b,Irene,Kramer,1866 E Glenn Ln,Hixson, TN,37343.0,2019-07-15 15:06:14+00:00,2020-09-15 15:32:18,NEGATIVE
22295,62fa919b39fe7a3ec9745e4e,Cecelia,Jensen,831 S Crystal Ave,Hartford, CT,6106.0,2019-07-02 19:45:53+00:00,2020-09-15 16:03:10,DONOTCONTACT
97791,62fa919b39fe7a3ec9758536,Deborah,Compton,331 5th Dr,Rocky Mount, NC,27804.0,2020-02-08 02:37:22+00:00,2020-09-15 16:29:39,UNSURE
72814,62fa919b39fe7a3ec97523a5,Cristina,Harvey,3939 W Olsonvill Dr,Melbourne, FL,32904.0,2019-03-28 02:19:08+00:00,2020-09-15 16:41:16,NEGATIVE
9972,62fa919b39fe7a3ec9742e2b,Calvin,Lake,269 W Lois Ave,Seymour, IN,47274.0,2019-09-19 07:01:38+00:00,2020-09-15 17:25:18,UNSURE
43896,62fa919b39fe7a3ec974b2af,Darla,Guthrie,2553 S Daniel Dr,Phillipsburg, NJ,8865.0,2019-04-15 13:02:09+00:00,2020-09-15 17:53:38,NEGATIVE
70234,62fa919b39fe7a3ec9751991,Verna,Jacobs,3551 N Main Blvd,Conyers, GA,30012.0,2020-04-12 00:28:28+00:00,2020-09-15 19:22:40,DONOTCONTACT
48995,62fa919b39fe7a3ec974c69a,Raymond,Hutchinson,4631 W Elm Ave,Hixson, TN,37343.0,2019-11-30 06:05:47+00:00,2020-09-15 19:30:12,UNSURE
37193,62fa919b39fe7a3ec9749880,Rich,Phillips,9409 Olsonvill Ln,Madisonville, KY,42431.0,2019-09-23 18:31:31+00:00,2020-09-15 19:48:59,DONOTCONTACT
4887,62fa919b39fe7a3ec9741a4e,Samuel,Suarez,585 E Eighth Blvd,Arvada, CO,80003.0,2019-04-16 03:25:07+00:00,2020-09-15 20:09:34,NEGATIVE
73861,62fa919b39fe7a3ec97527bc,Lindsey,Phillips,2038 N Faith Ave,Hartford, CT,6106.0,2019-08-18 22:00:30+00:00,2020-09-15 20:29:25,DONOTCONTACT
47388,62fa919b39fe7a3ec974c053,Deborah,Case,2611 Daniel Cv,Olive Branch, MS,38654.0,2019-11-15 00:11:41+00:00,2020-09-15 20:40:29,UNSURE
4767,62fa919b39fe7a3ec97419d6,Dianna,Alexander,590 Poplar Rd,Mchenry, IL,60050.0,2020-02-20 16:29:23+00:00,2020-09-15 20:59:21,NEGATIVE
15630,62fa919b39fe7a3ec9744445,Hope,Hinton,9526 S Elm Rd,Marion, NC,28752.0,2019-01-31 02:19:05+00:00,2020-09-15 21:28:57,DONOTCONTACT
12781,62fa919b39fe7a3ec9743924,Todd,Moody,3726 Purchase Cv,Westport, CT,6880.0,2020-07-16 17:52:54+00:00,2020-09-15 21:37:45,UNSURE
44893,62fa919b39fe7a3ec974b694,Rich,Harvey,4582 E Cherry St,Patchogue, NY,11772.0,2019-04-20 00:34:18+00:00,2020-09-15 22:31:30,DONOTCONTACT
38714,62fa919b39fe7a3ec9749e71,Todd,Lake,8378 N Cedar Ln,Oshkosh, WI,54901.0,2019-02-22 14:04:27+00:00,2020-09-15 23:43:10,NEGATIVE
88183,62fa919b39fe7a3ec9755fae,Yvette,Jacobs,1943 E 8th St,Arvada, CO,80003.0,2019-04-03 10:29:41+00:00,2020-09-16 00:41:30,NEGATIVE
57072,62fa919b39fe7a3ec974e627,Yvette,Snell,8805 5th Cv,Ossining, NY,10562.0,2019-12-19 15:42:02+00:00,2020-09-16 01:21:55,UNSURE
64268,62fa919b39fe7a3ec9750243,Robyn,Harvey,512 12th Blvd,Enfield, CT,6082.0,2020-03-08 08:41:42+00:00,2020-09-16 01:59:19,UNSURE
40336,62fa919b39fe7a3ec974a4c7,Cecelia,Andrade,9920 Sunny Ln,Mahwah, NJ,7430.0,2019-12-13 17:11:28+00:00,2020-09-16 03:10:18,NEGATIVE
4259,62fa919b39fe7a3ec97417da,Krystal,Hutchinson,9340 Seaside St,Kalamazoo, MI,49009.0,2019-05-02 07:38:41+00:00,2020-09-16 04:00:08,UNSURE
59050,62fa919b39fe7a3ec974ede1,Irene,Andrade,9646 Poplar Rd,Stillwater, MN,55082.0,2019-07-09 09:57:51+00:00,2020-09-16 04:18:30,NEGATIVE
66714,62fa919b39fe7a3ec9750bd1,Dena,Case,8574 Oak St,Jamaica, NY,11432.0,2020-02-08 06:46:07+00:00,2020-09-16 04:30:09,DONOTCONTACT
57323,62fa919b39fe7a3ec974e722,Darla,Jensen,7761 S Elm Cv,Westmont, IL,60559.0,2020-06-11 12:19:10+00:00,2020-09-16 04:48:21,DONOTCONTACT
58961,62fa919b39fe7a3ec974ed88,Gale,Alexander,5176 1st St,Olive Branch, MS,38654.0,2019-03-22 12:05:41+00:00,2020-09-16 04:51:08,DONOTCONTACT
2210,62fa919b39fe7a3ec9740fd9,Dianna,Grant,4087 W Oak Blvd,Madisonville, KY,42431.0,2019-06-06 15:03:03+00:00,2020-09-16 05:20:32,DONOTCONTACT
90820,62fa919b39fe7a3ec97569fb,Herman,Stewart,637 Maple Cv,Mahwah, NJ,7430.0,2019-10-15 14:42:39+00:00,2020-09-16 05:23:46,DONOTCONTACT
66155,62fa919b39fe7a3ec97509a2,Marion,Pollard,541 Purchase Cv,Rocky Mount, NC,27804.0,2019-03-31 21:31:27+00:00,2020-09-16 05:27:43,UNSURE
27162,62fa919b39fe7a3ec9747151,Jessica,Craig,1682 Purchase Ln,West Palm Beach, FL,33404.0,2020-05-02 07:06:11+00:00,2020-09-16 06:08:48,UNSURE
20642,62fa919b39fe7a3ec97457d9,Christi,Moody,2741 Samuel St,Ottawa, IL,61350.0,2020-02-06 14:39:47+00:00,2020-09-16 07:07:07,NEGATIVE
64675,62fa919b39fe7a3ec97503da,Sara,Church,7180 Cedar Blvd,West Fargo, ND,58078.0,2020-03-29 22:42:27+00:00,2020-09-16 07:36:35,DONOTCONTACT
11858,62fa919b39fe7a3ec9743589,Kristina,Church,9344 S 6th Cv,Phillipsburg, NJ,8865.0,2020-03-02 21:55:34+00:00,2020-09-16 07:45:15,DONOTCONTACT
20608,62fa919b39fe7a3ec97457b7,Lois,Suarez,5995 N Eighth Dr,Garfield, NJ,7026.0,2019-06-20 01:35:09+00:00,2020-09-16 08:14:58,UNSURE
26251,62fa919b39fe7a3ec9746dc2,Sara,French,4468 N Mount Pleasant Dr,New Albany, IN,47150.0,2020-03-07 08:42:51+00:00,2020-09-16 09:15:40,NEGATIVE
56306,62fa919b39fe7a3ec974e329,Dena,Farrell,3704 Third St,Madison, AL,35758.0,2019-09-19 06:33:59+00:00,2020-09-16 09:36:24,DONOTCONTACT
77076,62fa919b39fe7a3ec975344b,Caroline,Carver,2882 Mount Pleasant Blvd,Moorhead, MN,56560.0,2019-09-30 06:26:24+00:00,2020-09-16 10:20:17,UNSURE
26377,62fa919b39fe7a3ec9746e40,Young,Donovan,9159 E Burbank Ave,Mchenry, IL,60050.0,2020-08-27 13:45:20+00:00,2020-09-16 11:17:49,DONOTCONTACT
31819,62fa919b39fe7a3ec9748382,Sara,Donovan,8449 Sunny St,North Attleboro, MA,2760.0,2019-12-31 04:25:01+00:00,2020-09-16 11:48:02,NEGATIVE
37804,62fa919b39fe7a3ec9749ae3,Christi,Stone,474 N Mount Pleasant St,Camas, WA,98607.0,2020-03-31 02:44:47+00:00,2020-09-16 11:48:47,UNSURE
87712,62fa919b39fe7a3ec9755dd7,Robyn,Carver,7591 W Seaside Ln,Delaware, OH,43015.0,2020-01-23 03:35:02+00:00,2020-09-16 12:05:58,DONOTCONTACT
19377,62fa919b39fe7a3ec97452e8,Caroline,Suarez,6202 Lois Dr,Marion, NC,28752.0,2019-04-30 06:22:00+00:00,2020-09-16 12:11:19,DONOTCONTACT
45022,62fa919b39fe7a3ec974b715,Juana,Terry,4542 2nd Ave,Hixson, TN,37343.0,2019-08-20 19:05:11+00:00,2020-09-16 12:46:30,NEGATIVE
19000,62fa919b39fe7a3ec974516f,Susana,Terry,7846 Sleepy Blvd,North Attleboro, MA,2760.0,2019-02-01 11:54:12+00:00,2020-09-16 12:53:05,UNSURE
17833,62fa919b39fe7a3ec9744ce0,Cecilia,Hutchinson,7741 Main Cv,Camp Hill, PA,17011.0,2020-07-20 08:30:10+00:00,2020-09-16 14:04:52,NEGATIVE
84190,62fa919b39fe7a3ec9755015,Jordan,Church,9039 S Mount Pleasant Ln,North Attleboro, MA,2760.0,2020-02-13 03:49:43+00:00,2020-09-16 15:13:08,NEGATIVE
